t,input,output
3.27,0.9984672,0.9970196
3.28,0.9984672,0.99702847
3.29,0.9984672,0.99703735
3.3,0.9984672,0.9970461
3.31,0.9984672,0.9970548
3.32,0.9984672,0.99706346
3.33,0.015588522,0.014541447
3.34,0.015588522,0.019106507
3.35,0.015588522,0.017944857
3.3600001,0.015588522,0.017939648
3.37,0.015588522,0.017923875
3.38,0.015588522,0.01790956
3.3899999,0.015588522,0.017895317
3.4,0.015588522,0.01788116
3.41,0.015588522,0.017867094
3.42,0.015588522,0.017853111
3.43,0.015588522,0.017839216
3.44,0.015588522,0.017825404
3.45,0.015588522,0.017811678
3.46,0.015588522,0.017798036
3.47,0.015588522,0.01778448
3.48,0.015588522,0.017771004
3.49,0.015588522,0.017757611
3.5,0.015588522,0.017744303
3.51,0.015588522,0.017731074
3.52,0.015588522,0.017717926
3.53,0.015588522,0.017704861
3.54,0.015588522,0.017691875
3.55,0.015588522,0.017678967
3.56,0.015588522,0.01766614
3.57,0.015588522,0.01765339
3.58,0.015588522,0.017640721
3.59,0.015588522,0.017628128
3.6,0.015588522,0.017615613
3.6100001,0.015588522,0.017603174
3.62,0.015588522,0.017590811
3.63,0.015588522,0.017578525
3.6399999,0.015588522,0.017566314
3.65,0.015588522,0.017554179
3.66,0.015588522,0.017542116
3.67,0.015588522,0.017530128
3.68,0.015588522,0.017518215
3.69,0.015588522,0.017506374
3.7,0.015588522,0.017494606
3.71,0.015588522,0.01748291
3.72,0.015588522,0.017471286
3.73,0.015588522,0.017459733
3.74,0.015588522,0.01744825
3.75,0.015588522,0.017436838
3.76,0.015588522,0.017425496
3.77,0.015588522,0.017414225
3.78,0.015588522,0.017403021
3.79,0.015588522,0.017391888
3.8,0.015588522,0.017380822
3.81,0.015588522,0.017369824
3.82,0.015588522,0.017358894
3.83,0.015588522,0.01734803
3.84,0.015588522,0.017337235
3.85,0.015588522,0.017326504
3.8600001,0.015588522,0.017315838
3.87,0.015588522,0.01730524
3.88,0.015588522,0.017294705
3.8899999,0.015588522,0.017284237
3.9,0.015588522,0.01727383
3.91,0.015588522,0.017263489
3.92,0.015588522,0.017253213
3.93,0.015588522,0.017242996
3.94,0.015588522,0.017232845
3.95,0.015588522,0.017222755
3.96,0.015588522,0.017212726
3.97,0.015588522,0.017202761
3.98,0.015588522,0.017192855
3.99,0.015588522,0.017183011
4,0.015588522,0.017173227
4.01,0.015588522,0.017163502
4.02,0.015588522,0.017153839
4.03,0.015588522,0.017144233
4.04,0.015588522,0.017134687
4.05,0.015588522,0.017125199
4.06,0.015588522,0.01711577
4.07,0.015588522,0.017106399
4.08,0.015588522,0.017097084
4.09,0.015588522,0.017087828
4.1,0.015588522,0.017078627
4.11,0.015588522,0.017069483
4.12,0.015588522,0.017060395
4.13,0.015588522,0.017051365
4.14,0.015588522,0.01704239
4.15,0.015588522,0.017033467
4.16,0.015588522,0.0170246
4.17,0.015588522,0.017015789
4.18,0.015588522,0.01700703
4.19,0.015588522,0.016998326
4.2,0.015588522,0.016989676
4.21,0.015588522,0.016981078
4.22,0.015588522,0.016972532
4.23,0.015588522,0.01696404
4.24,0.015588522,0.0169556
4.25,0.015588522,0.016947212
4.26,0.015588522,0.016938874
4.27,0.015588522,0.016930588
4.28,0.015588522,0.016922353
4.29,0.015588522,0.016914168
4.3,0.015588522,0.016906034
4.31,0.015588522,0.016897948
4.32,0.015588522,0.016889915
4.33,0.015588522,0.016881928
4.34,0.015588522,0.016873993
4.35,0.015588522,0.016866105
4.36,0.015588522,0.016858265
4.37,0.015588522,0.016850473
4.38,0.015588522,0.01684273
4.39,0.015588522,0.016835034
4.4,0.015588522,0.016827384
4.41,0.015588522,0.016819783
4.42,0.015588522,0.016812228
4.43,0.015588522,0.01680472
4.44,0.015588522,0.016797256
4.45,0.015588522,0.016789839
4.46,0.015588522,0.016782468
4.47,0.015588522,0.01677514
4.48,0.015588522,0.01676786
4.49,0.015588522,0.016760623
4.5,0.015588522,0.016753431
4.51,0.015588522,0.016746283
4.52,0.015588522,0.016739178
4.5299997,0.015588522,0.016732119
4.54,0.015588522,0.0167251
4.55,0.015588522,0.016718127
4.56,0.015588522,0.016711196
4.57,0.015588522,0.016704306
4.58,0.015588522,0.016697459
4.59,0.015588522,0.016690655
4.6,0.015588522,0.016683891
4.61,0.015588522,0.016677171
4.62,0.015588522,0.01667049
4.63,0.015588522,0.016663851
4.64,0.015588522,0.016657254
4.65,0.015588522,0.016650695
4.66,0.015588522,0.016644178
4.67,0.015588522,0.0166377
4.68,0.015588522,0.016631262
4.69,0.015588522,0.016624862
4.7,0.015588522,0.016618503
4.71,0.015588522,0.016612183
4.7200003,0.015588522,0.016605902
4.73,0.015588522,0.016599659
4.74,0.015588522,0.016593454
4.75,0.015588522,0.016587289
4.76,0.015588522,0.01658116
4.77,0.015588522,0.016575068
4.7799997,0.015588522,0.016569015
4.79,0.015588522,0.016562998
4.8,0.015588522,0.01655702
4.81,0.015588522,0.016551076
4.82,0.015588522,0.016545169
4.83,0.015588522,0.0165393
4.84,0.015588522,0.016533466
4.85,0.015588522,0.016527668
4.86,0.015588522,0.016521905
4.87,0.015588522,0.016516177
4.88,0.22937095,0.23021722
4.89,0.22937095,0.2292205
4.9,0.22937095,0.22946939
4.91,0.22937095,0.22946677
4.92,0.22937095,0.22946647
4.93,0.22937095,0.22946589
4.94,0.22937095,0.2294653
4.95,0.22937095,0.22946472
4.96,0.22937095,0.22946414
4.9700003,0.22937095,0.22946358
4.98,0.22937095,0.22946301
4.99,0.22937095,0.22946244
5,0.22937095,0.22946188
5.01,0.22937095,0.22946133
5.02,0.22937095,0.22946076
5.03,0.22937095,0.22946021
5.04,0.22937095,0.22945967
5.05,0.22937095,0.22945912
5.06,0.22937095,0.22945859
5.07,0.22937095,0.22945805
5.08,0.22937095,0.22945751
5.09,0.22937095,0.22945698
5.1,0.22937095,0.22945645
5.11,0.22937095,0.22945593
5.12,0.22937095,0.22945541
5.13,0.22937095,0.22945489
5.14,0.22937095,0.22945437
5.15,0.22937095,0.22945386
5.16,0.22937095,0.22945336
5.17,0.22937095,0.22945285
5.18,0.22937095,0.22945234
5.19,0.22937095,0.22945185
5.2,0.22937095,0.22945134
5.21,0.22937095,0.22945085
5.22,0.22937095,0.22945036
5.23,0.22937095,0.22944988
5.24,0.22937095,0.22944939
5.25,0.22937095,0.22944891
5.26,0.22937095,0.22944844
5.27,0.22937095,0.22944796
5.28,0.22937095,0.22944748
5.29,0.22937095,0.22944702
5.3,0.22937095,0.22944655
5.31,0.22937095,0.22944608
5.32,0.22937095,0.22944562
5.33,0.22937095,0.22944516
5.34,0.22937095,0.22944471
5.35,0.22937095,0.22944425
5.36,0.22937095,0.2294438
5.37,0.22937095,0.22944336
5.38,0.22937095,0.22944291
5.39,0.22937095,0.22944248
5.4,0.22937095,0.22944203
5.41,0.22937095,0.2294416
5.42,0.22937095,0.22944117
5.43,0.22937095,0.22944073
5.44,0.22937095,0.2294403
5.45,0.22937095,0.22943988
5.46,0.22937095,0.22943945
5.47,0.22937095,0.22943904
5.48,0.22937095,0.22943862
5.49,0.22937095,0.2294382
5.5,0.22937095,0.2294378
5.51,0.22937095,0.22943738
5.52,0.22937095,0.22943698
5.5299997,0.22937095,0.22943658
5.54,0.22937095,0.22943616
5.55,0.22937095,0.22943577
5.56,0.22937095,0.22943537
5.57,0.22937095,0.22943497
5.58,0.22937095,0.22943458
5.59,0.22937095,0.22943419
5.6,0.22937095,0.2294338
5.61,0.22937095,0.22943342
5.62,0.22937095,0.22943303
5.63,0.22937095,0.22943266
5.64,0.22937095,0.22943227
5.65,0.22937095,0.2294319
5.66,0.22937095,0.22943152
5.67,0.22937095,0.22943115
