t,input,output
5.18,0.2976902,0.29830047
5.19,0.30405656,0.30463862
5.2,0.3104226,0.31097665
5.21,0.31678894,0.31731513
5.22,0.323155,0.3236535
5.23,0.32952133,0.32999235
5.24,0.33588737,0.33633104
5.25,0.3422537,0.3426702
5.26,0.34862006,0.34900954
5.27,0.3549861,0.35534877
5.28,0.36135244,0.36168844
5.29,0.3677185,0.36802796
5.3,0.37408483,0.37436795
5.31,0.38045087,0.38070783
5.32,0.38681722,0.38704813
5.33,0.39318323,0.39338827
5.34,0.39954957,0.39972892
5.35,0.40591562,0.40606943
5.36,0.41228196,0.41241038
5.37,0.418648,0.41875118
5.38,0.42501435,0.42509243
5.39,0.4313804,0.43143356
5.4,0.43774673,0.43777514
5.41,0.44411278,0.44411653
5.42,0.45047912,0.4504584
5.43,0.45684516,0.45680013
5.44,0.4632115,0.4631423
5.45,0.46957755,0.46948433
5.46,0.4759439,0.4758268
5.47,0.48230994,0.48216912
5.48,0.48867628,0.48851186
5.49,0.4950423,0.49485445
5.5,0.50140864,0.5011975
5.51,0.507775,0.5075407
5.52,0.514141,0.5138837
5.5299997,0.5205071,0.5202269
5.54,0.5268734,0.5265705
5.55,0.5332398,0.5329143
5.56,0.5396058,0.5392578
5.57,0.54597217,0.5456019
5.58,0.5523382,0.55194575
5.59,0.55870456,0.55829006
5.6,0.56507057,0.5646342
5.61,0.5714369,0.57097876
5.62,0.57780296,0.5773232
5.63,0.58416927,0.583668
5.64,0.59053534,0.59001267
5.65,0.59690166,0.59635776
5.66,0.6032677,0.60270274
5.67,0.60963404,0.60904807
5.68,0.6160001,0.6153933
5.69,0.6223664,0.62173885
5.7,0.6287325,0.62808436
5.71,0.6350988,0.63443017
5.7200003,0.6414652,0.6407762
5.73,0.6478312,0.647122
5.74,0.6541973,0.65346795
5.75,0.6605636,0.6598143
5.76,0.66692996,0.6661608
5.77,0.673296,0.6725071
5.7799997,0.679662,0.6788535
5.79,0.68602836,0.6852004
5.8,0.6923947,0.69154733
5.81,0.69876075,0.6978942
5.82,0.70512706,0.7042414
5.83,0.71149313,0.71058846
5.84,0.71785945,0.7169359
5.85,0.7242255,0.7232831
5.86,0.73059183,0.72963077
5.87,0.7369579,0.7359783
5.88,0.7433242,0.7423262
5.89,0.7496903,0.7486739
5.9,0.7560566,0.75502205
5.91,0.7624227,0.76137
5.92,0.768789,0.7677183
5.93,0.775155,0.77406645
5.94,0.7815214,0.78041506
5.95,0.7878874,0.7867634
5.96,0.79425377,0.7931123
5.9700003,0.8006201,0.7994611
5.98,0.80698615,0.80580986
5.99,0.81335217,0.81215864
6,0.81971854,0.8185079
