t,input,output
3.85,-0.65062505,-0.65062505
3.8600001,-0.65818655,-0.65818655
3.87,-0.6656819,-0.6656819
3.88,-0.6731112,-0.6731112
3.8899999,-0.6804725,-0.6804725
3.9,-0.6877661,-0.6877661
3.91,-0.6949909,-0.6949909
3.92,-0.70214635,-0.70214635
3.93,-0.70923144,-0.70923144
3.94,-0.7162456,-0.7162456
3.95,-0.72318816,-0.72318816
3.96,-0.7300584,-0.7300584
3.97,-0.7368556,-0.7368556
3.98,-0.74357915,-0.74357915
3.99,-0.75022835,-0.75022835
4,-0.7568025,-0.7568025
4.01,-0.76330113,-0.76330113
4.02,-0.7697231,-0.7697231
4.03,-0.77606845,-0.77606845
4.04,-0.7823359,-0.7823359
4.05,-0.78852534,-0.78852534
4.06,-0.7946357,-0.7946357
4.07,-0.80066687,-0.80066687
4.08,-0.8066177,-0.8066177
4.09,-0.81248814,-0.81248814
4.1,-0.81827706,-0.81827706
4.11,-0.82398444,-0.82398444
4.12,-0.8296091,-0.8296091
4.13,-0.83515114,-0.83515114
4.14,-0.8406093,-0.8406093
4.15,-0.84598374,-0.84598374
4.16,-0.8512733,-0.8512733
4.17,-0.85647804,-0.85647804
4.18,-0.8615968,-0.8615968
4.19,-0.8666297,-0.8666297
4.2,-0.87157565,-0.87157565
4.21,-0.87643474,-0.87643474
4.22,-0.8812059,-0.8812059
4.23,-0.88588923,-0.88588923
4.24,-0.8904837,-0.8904837
4.25,-0.8949894,-0.8949894
4.26,-0.89940554,-0.89940554
4.27,-0.9037315,-0.9037315
4.28,-0.9079673,-0.9079673
4.29,-0.9121122,-0.9121122
4.3,-0.916166,-0.916166
4.31,-0.92012805,-0.92012805
4.32,-0.92399824,-0.92399824
4.33,-0.92777586,-0.92777586
4.34,-0.93146086,-0.93146086
4.35,-0.9350525,-0.9350525
4.36,-0.9385509,-0.9385509
4.37,-0.94195527,-0.94195527
4.38,-0.94526553,-0.94526553
4.39,-0.9484812,-0.9484812
4.4,-0.9516021,-0.9516021
