t,input,output
3.1,0.04158076,0.7086995
3.11,0.031587504,0.70302784
3.12,0.02159109,0.6972754
3.13,0.011592518,0.69144255
3.14,0.0015927864,0.68552977
3.15,-0.008407343,0.6795378
3.16,-0.018406393,0.673467
3.17,-0.028403603,0.66731787
3.18,-0.03839797,0.6610911
3.19,-0.0483885,0.6547873
3.2,-0.058374193,0.6484071
3.21,-0.06835405,0.6419511
3.22,-0.07832706,0.63542
3.23,-0.08829225,0.6288146
3.24,-0.0982486,0.62213534
3.25,-0.10819513,0.6153832
3.26,-0.11813085,0.60855883
3.27,-0.12805475,0.601663
3.28,-0.13796584,0.59469646
3.29,-0.14786313,0.58766
3.3,-0.15774564,0.5805546
3.31,-0.16761239,0.57338095
3.32,-0.17746235,0.56613994
3.33,-0.18729483,0.5588325
3.34,-0.19710833,0.55145955
3.35,-0.20690164,0.5440217
3.3600001,-0.2166752,0.5365204
3.37,-0.22642618,0.5289561
3.38,-0.23615544,0.52133024
3.3899999,-0.24586038,0.5136433
3.4,-0.2555412,0.5058967
3.41,-0.26519623,0.4980912
3.42,-0.27482474,0.49022788
3.43,-0.28442577,0.4823078
3.44,-0.29399836,0.47433192
3.45,-0.30354157,0.46630147
3.46,-0.31305438,0.4582174
3.47,-0.32253593,0.45008087
3.48,-0.3319852,0.44189295
3.49,-0.34140128,0.4336548
3.5,-0.35078323,0.4253675
3.51,-0.3601303,0.41703227
3.52,-0.36944115,0.40865016
3.53,-0.37871462,0.40022224
3.54,-0.38795066,0.3917499
3.55,-0.3971479,0.3832342
3.56,-0.40630564,0.3746765
3.57,-0.41542256,0.3660778
3.58,-0.4244979,0.35743937
3.59,-0.4335308,0.34876236
3.6,-0.44252035,0.34004802
3.6100001,-0.45146587,0.3312977
3.62,-0.4603658,0.32251236
3.63,-0.46922013,0.31369346
3.6399999,-0.47802714,0.30484208
3.65,-0.48678672,0.29595965
3.66,-0.49549744,0.28704727
3.67,-0.5041586,0.27810624
3.68,-0.51276934,0.26913777
3.69,-0.52132905,0.26014325
3.7,-0.52983636,0.25112376
3.71,-0.5382903,0.24208045
3.72,-0.5466909,0.2330149
3.73,-0.5550367,0.22392821
3.74,-0.5633273,0.21482177
3.75,-0.57156134,0.20569666
3.76,-0.5797382,0.19655417
3.77,-0.58785707,0.18739557
3.78,-0.5959172,0.17822213
3.79,-0.6039177,0.16903506
3.8,-0.61185783,0.15983564
3.81,-0.6197368,0.1506251
3.82,-0.62755376,0.14140469
3.83,-0.63530797,0.13217561
3.84,-0.6429987,0.12293912
3.85,-0.65062505,0.113696374
3.8600001,-0.65818655,0.10444876
3.87,-0.6656819,0.09519725
3.88,-0.6731112,0.085943334
3.8899999,-0.6804725,0.07668784
3.9,-0.6877661,0.06743219
3.91,-0.6949909,0.05817756
3.92,-0.70214635,0.048925176
3.93,-0.70923144,0.03967607
3.94,-0.7162456,0.030431429
3.95,-0.72318816,0.021192426
3.96,-0.7300584,0.01196016
3.97,-0.7368556,0.0027358122
3.98,-0.74357915,-0.0064795446
3.99,-0.75022835,-0.015684769
4,-0.7568025,-0.024878796
4.01,-0.76330113,-0.034060474
4.02,-0.7697231,-0.04322888
4.03,-0.77606845,-0.052382782
4.04,-0.7823359,-0.061521303
4.05,-0.78852534,-0.07064323
4.06,-0.7946357,-0.07974765
4.07,-0.80066687,-0.088833444
4.08,-0.8066177,-0.09789983
4.09,-0.81248814,-0.10694556
4.1,-0.81827706,-0.11596988
4.11,-0.82398444,-0.124971636
4.12,-0.8296091,-0.13395008
4.13,-0.83515114,-0.14290407
4.14,-0.8406093,-0.15183285
4.15,-0.84598374,-0.1607354
4.16,-0.8512733,-0.16961093
4.17,-0.85647804,-0.17845842
4.18,-0.8615968,-0.18727717
