t,input,output
3.04,0.8713928,0.8797912
3.05,0.8713928,0.87896013
3.06,0.8713928,0.87811315
3.07,0.8713928,0.8772514
3.08,0.8713928,0.876376
3.09,0.8713928,0.8754879
3.1,0.8713928,0.8745884
3.11,0.8713928,0.8736785
3.12,0.8713928,0.8727593
3.13,0.8713928,0.8718319
3.14,0.8713928,0.87089753
3.15,0.8713928,0.86995727
3.16,0.8713928,0.86901224
3.17,0.8713928,0.8680636
3.18,0.8713928,0.8671125
3.19,0.8713928,0.8661599
3.2,0.8713928,0.865207
3.21,0.8713928,0.86425495
3.22,0.8713928,0.8633048
3.23,0.8713928,0.8623577
3.24,0.8713928,0.86141473
3.25,0.8713928,0.860477
3.26,0.8713928,0.8595456
3.27,0.8713928,0.8586214
3.28,0.8713928,0.8577057
3.29,0.8713928,0.8567995
3.3,0.8713928,0.8559037
3.31,0.8713928,0.8550193
3.32,0.8713928,0.8541473
3.33,0.8713928,0.8532888
3.34,0.8713928,0.8524447
3.35,0.8713928,0.85161585
3.3600001,0.8713928,0.8508032
3.37,0.8713928,0.8500077
3.38,0.8713928,0.84923023
3.3899999,0.8713928,0.8484715
3.4,0.8713928,0.8477326
3.41,0.8713928,0.8470141
3.42,0.8713928,0.8463169
3.43,0.8713928,0.8456416
3.44,0.8713928,0.8449891
3.45,0.8713928,0.8443601
3.46,0.8713928,0.8437552
3.47,0.8713928,0.84317505
3.48,0.8713928,0.8426203
3.49,0.8713928,0.84209156
3.5,0.8713928,0.8415893
3.51,0.8713928,0.84111404
3.52,0.8713928,0.8406664
3.53,0.8713928,0.8402468
3.54,0.8713928,0.8398557
3.55,0.8713928,0.8394934
3.56,0.8713928,0.83916044
3.57,0.8713928,0.838857
3.58,0.8713928,0.83858347
3.59,0.8713928,0.83834016
3.6,0.8713928,0.8381272
3.6100001,0.8713928,0.8379448
3.62,0.8713928,0.8377933
3.63,0.8713928,0.83767265
3.6399999,0.8713928,0.8375832
3.65,0.8713928,0.8375248
3.66,0.8713928,0.83749765
3.67,0.8713928,0.8375016
3.68,0.8713928,0.8375367
3.69,0.8713928,0.837603
3.7,0.8713928,0.8377002
3.71,0.8713928,0.83782834
3.72,0.8713928,0.83798724
3.73,0.8713928,0.8381768
3.74,0.8713928,0.8383967
3.75,0.8713928,0.8386467
3.76,0.8713928,0.83892655
3.77,0.8713928,0.8392359
3.78,0.8713928,0.8395744
