t,input,output
2.92,0.46473244,0.3220476
2.93,0.46632397,0.32366875
2.94,0.46791553,0.3252888
2.95,0.46950707,0.32690775
2.96,0.47109863,0.3285255
2.97,0.47269017,0.33014205
2.98,0.47428173,0.3317573
2.99,0.47587326,0.33337128
3,0.47746482,0.33498392
3.01,0.47905636,0.33659518
3.02,0.48064792,0.338205
3.03,0.48223945,0.3398134
3.04,0.48383102,0.34142032
3.05,0.48542255,0.3430257
3.06,0.4870141,0.34462956
3.07,0.48860565,0.34623185
3.08,0.4901972,0.3478325
3.09,0.49178874,0.34943157
3.1,0.4933803,0.35102895
3.11,0.49497184,0.35262468
3.12,0.4965634,0.35421875
3.13,0.49815497,0.35581112
3.14,0.49974653,0.35740176
3.15,0.50133806,0.3589907
3.16,0.5029296,0.36057788
3.17,0.5045212,0.36216334
3.18,0.5061127,0.3637471
3.19,0.50770426,0.3653291
3.2,0.5092958,0.36690933
3.21,0.5108874,0.36848783
3.22,0.5124789,0.37006462
3.23,0.51407045,0.3716397
3.24,0.515662,0.37321302
3.25,0.5172536,0.37478465
3.26,0.5188451,0.37635458
3.27,0.52043664,0.37792283
3.28,0.5220282,0.3794894
3.29,0.5236198,0.38105428
3.3,0.5252113,0.3826175
3.31,0.52680284,0.38417915
3.32,0.5283944,0.38573924
3.33,0.5299859,0.38729775
3.34,0.53157747,0.38885468
3.35,0.53316903,0.3904101
3.3600001,0.5347606,0.39196405
3.37,0.5363521,0.39351654
3.38,0.5379437,0.3950676
3.3899999,0.5395352,0.39661732
3.4,0.5411268,0.39816567
3.41,0.54271835,0.39971268
3.42,0.5443099,0.40125844
3.43,0.5459015,0.40280294
3.44,0.547493,0.4043463
3.45,0.54908454,0.4058885
3.46,0.5506761,0.4074296
3.47,0.5522677,0.40896964
3.48,0.5538592,0.41050866
3.49,0.55545074,0.41204673
3.5,0.5570423,0.41358384
3.51,0.5586338,0.4151201
3.52,0.56022537,0.41665554
3.53,0.56181693,0.4181902
3.54,0.5634085,0.41972417
3.55,0.565,0.42125747
3.56,0.56659156,0.42279014
3.57,0.5681831,0.42432228
3.58,0.5697747,0.4258539
3.59,0.5713662,0.42738506
3.6,0.57295775,0.42891583
3.6100001,0.5745494,0.43044624
3.62,0.5761409,0.43197644
3.63,0.57773244,0.4335064
3.6399999,0.57932395,0.4350362
3.65,0.5809156,0.43656588
3.66,0.5825071,0.43809554
3.67,0.58409864,0.4396252
3.68,0.5856902,0.4411549
3.69,0.5872817,0.44268477
3.7,0.58887327,0.4442148
3.71,0.59046483,0.44574505
3.72,0.5920564,0.44727558
3.73,0.5936479,0.4488065
3.74,0.59523946,0.45033777
3.75,0.596831,0.45186946
3.76,0.5984226,0.45340168
3.77,0.6000141,0.45493448
3.78,0.60160565,0.45646793
3.79,0.6031972,0.458002
3.8,0.6047888,0.45953688
3.81,0.6063803,0.46107247
3.82,0.60797185,0.46260887
3.83,0.6095634,0.46414617
3.84,0.611155,0.46568435
3.85,0.6127465,0.46722358
3.8600001,0.6143381,0.46876377
3.87,0.6159296,0.47030503
3.88,0.61752117,0.47184741
3.8899999,0.6191127,0.4733909
3.9,0.6207043,0.47493556
3.91,0.6222958,0.47648156
3.92,0.62388736,0.47802877
3.93,0.6254789,0.47957727
3.94,0.6270705,0.48112714
3.95,0.628662,0.48267838
3.96,0.63025355,0.48423105
3.97,0.6318451,0.48578513
3.98,0.6334367,0.48734066
3.99,0.6350282,0.4888977
4,0.63661975,0.49045637
4.01,0.63821137,0.49201655
4.02,0.6398029,0.49357826
4.03,0.64139444,0.49514166
4.04,0.64298594,0.4967067
4.05,0.6445775,0.4982733
4.06,0.64616907,0.49984163
4.07,0.6477606,0.5014116
4.08,0.64935213,0.50298333
4.09,0.6509437,0.5045567
4.1,0.65253526,0.5061318
4.11,0.6541268,0.50770867
4.12,0.6557183,0.5092873
4.13,0.6573099,0.51086766
4.14,0.65890145,0.51244974
4.15,0.660493,0.5140335
4.16,0.6620845,0.5156191
4.17,0.6636761,0.5172065
4.18,0.6652676,0.51879555
4.19,0.6668592,0.52038634
4.2,0.6684507,0.5219789
4.21,0.6700423,0.52357316
4.22,0.6716338,0.5251692
4.23,0.6732254,0.5267669
4.24,0.6748169,0.52836627
4.25,0.67640847,0.52996737
4.26,0.6780001,0.53157014
4.27,0.6795916,0.5331745
4.28,0.68118316,0.5347805
4.29,0.68277466,0.53638816
4.3,0.6843663,0.53799736
4.31,0.6859578,0.5396081
4.32,0.68754935,0.5412204
4.33,0.68914086,0.5428342
4.34,0.6907325,0.54444945
4.35,0.692324,0.54606616
4.36,0.69391555,0.54768425
4.37,0.69550705,0.54930377
4.38,0.6970987,0.55092466
4.39,0.6986902,0.5525468
4.4,0.70028174,0.55417025
4.41,0.70187324,0.55579495
4.42,0.70346487,0.5574208
4.43,0.70505637,0.5590478
4.44,0.70664793,0.5606759
4.45,0.70823944,0.5623051
4.46,0.70983106,0.5639352
4.47,0.71142256,0.5655665
4.48,0.7130141,0.56719863
4.49,0.7146056,0.56883174
4.5,0.71619725,0.5704656
4.51,0.7177888,0.57210034
