t,input,output
5.75,1,0.97372663
5.76,1,0.97404325
5.77,1,0.9743855
5.7799997,1,0.97475314
5.79,1,0.9751456
5.8,1,0.9755624
5.81,1,0.97600317
5.82,1,0.9764674
5.83,1,0.97695434
5.84,1,0.97746366
5.85,1,0.9779947
5.86,1,0.97854686
5.87,1,0.97911954
5.88,1,0.97971207
5.89,1,0.9803238
5.9,1,0.9809542
5.91,1,0.9816024
5.92,1,0.9822676
5.93,1,0.9829494
5.94,1,0.98364687
5.95,1,0.98435915
5.96,1,0.9850857
5.9700003,1,0.9858256
5.98,1,0.98657817
5.99,1,0.9873425
6,1,0.9881177
6.01,1,0.98890305
6.02,1,0.9896978
6.03,1,0.99050105
6.04,1,0.99131197
6.05,1,0.9921297
6.06,1,0.9929533
6.07,1,0.993782
6.08,1,0.99461496
6.09,1,0.9954512
6.1,1,0.9962901
6.11,1,0.99713045
6.12,1,0.99797165
6.13,1,0.9988128
6.14,1,0.99965286
6.15,1,1.0004911
6.16,1,1.0013267
6.17,1,1.0021589
6.18,1,1.0029866
6.19,1,1.0038091
6.2,1,1.0046256
6.21,1,1.0054352
6.22,1,1.0062371
6.23,1,1.0070306
6.24,1,1.0078148
6.25,1,1.0085889
6.26,1,1.0093522
6.27,1,1.0101041
6.28,1,1.0108436
6.29,1,1.01157
6.3,1,1.0122826
6.31,1,1.0129809
6.32,1,1.013664
6.33,1,1.0143313
6.34,1,1.0149822
6.35,1,1.015616
6.36,1,1.0162324
6.37,1,1.0168303
6.38,1,1.0174094
6.39,1,1.0179693
6.4,1,1.0185091
6.41,1,1.0190287
6.42,1,1.0195273
6.43,1,1.0200046
6.44,1,1.0204601
6.45,1,1.0208935
6.46,1,1.0213044
6.47,1,1.0216922
6.48,1,1.0220568
6.49,1,1.0223979
6.5,1,1.0227151
6.51,1,1.0230081
6.52,1,1.0232767
6.5299997,1,1.0235208
6.54,1,1.02374
6.55,1,1.0239345
6.56,1,1.0241038
6.57,1,1.0242478
6.58,1,1.0243666
6.59,1,1.0244602
6.6,1,1.0245284
6.61,1,1.0245712
6.62,1,1.0245886
6.63,1,1.0245808
6.64,1,1.0245478
6.65,1,1.0244895
6.66,1,1.0244064
6.67,1,1.0242983
6.68,1,1.0241656
6.69,1,1.0240084
6.7,1,1.0238271
6.71,1,1.0236216
6.7200003,1,1.0233924
6.73,1,1.0231398
6.74,1,1.0228641
6.75,1,1.0225655
6.76,1,1.0222445
6.77,1,1.0219014
6.7799997,1,1.0215367
6.79,1,1.021151
6.8,1,1.0207443
6.81,1,1.0203174
6.82,1,1.0198708
6.83,1,1.0194049
6.84,1,1.0189202
6.85,1,1.0184174
6.86,1,1.0178968
6.87,1,1.0173591
6.88,1,1.016805
6.89,1,1.0162351
6.9,1,1.0156499
6.91,1,1.0150502
6.92,1,1.0144365
6.93,1,1.0138096
6.94,1,1.0131699
6.95,1,1.0125184
6.96,1,1.0118557
6.9700003,1,1.0111824
6.98,1,1.0104995
6.99,1,1.0098075
7,1,1.0091071
7.01,1,1.008399
7.02,1,1.0076841
7.03,1,1.0069631
7.04,1,1.0062368
7.05,1,1.0055059
7.06,1,1.0047712
7.07,1,1.0040334
7.08,1,1.0032934
7.09,1,1.0025518
7.1,1,1.0018095
7.11,1,1.0010672
7.12,1,1.0003256
7.13,1,0.99958557
7.14,1,0.99884784
7.15,1,0.99811304
7.16,1,0.997382
7.17,1,0.9966555
7.18,1,0.9959343
7.19,1,0.99521905
7.2,1,0.9945105
7.21,1,0.9938093
7.22,1,0.9931162
7.23,1,0.992432
7.24,1,0.9917572
7.25,1,0.99109256
7.26,1,0.99043864
7.27,1,0.9897962
7.28,1,0.98916584
7.29,1,0.98854816
7.3,1,0.9879438
